SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
05-JAN-2019,13,27716,27156,29528,28659,25068,791,5918,0,13052,0,757,881,1998,997,-455,0,0,1971,1000,-453,0
05-JAN-2019,14,28574,28017,30023,29261,25861,779,5918,0,13052,0,449,559,1968,1000,-400,0,0,1922,1001,-392,0
05-JAN-2019,15,29961,29424,30825,30037,27120,798,5918,0,13052,0,13,13,701,1000,-251,0,0,650,1001,-242,0
05-JAN-2019,16,31160,30629,31872,31245,28232,816,5918,0,13052,0,11,12,655,1000,-101,0,0,652,1001,-92,0
05-JAN-2019,17,32963,32420,33574,33034,29902,830,5918,0,13052,0,11,11,797,1055,67,0,0,787,1059,70,0
05-JAN-2019,18,34602,33970,35213,34585,31468,844,5918,5,13052,0,11,13,781,1058,26,0,0,788,1059,23,0
05-JAN-2019,19,36431,35720,37125,36331,33168,871,5918,51,13052,0,11,10,1844,1058,-83,0,0,1845,1060,-89,0
05-JAN-2019,20,37267,36548,38117,37160,33903,897,5918,120,13052,0,10,11,1868,1057,-240,0,0,1844,1059,-245,0
05-JAN-2019,21,37695,37013,38697,37625,34216,900,5918,206,13052,0,10,10,1996,1059,-392,0,0,1971,1060,-396,0
05-JAN-2019,22,37905,37200,38972,37813,34361,903,5918,296,13052,0,12,9,1999,1058,-455,0,0,1970,1059,-453,0
05-JAN-2019,23,38203,37492,39269,38105,34603,913,5918,379,13052,0,10,11,1998,1058,-456,0,0,1971,1060,-453,0
05-JAN-2019,24,38398,37624,39476,38240,34730,922,5918,429,13052,0,10,11,1999,1059,-456,-12,0,1971,1059,-453,-16
05-JAN-2019,25,38550,37756,39630,38373,34858,928,5918,447,13052,0,10,13,1998,1003,-456,-14,0,1971,1001,-453,-17
05-JAN-2019,26,38736,37935,39864,38555,35046,933,5918,434,13052,0,13,13,1999,1000,-456,-59,0,1971,1001,-453,-64
05-JAN-2019,27,38995,38185,40106,38799,35346,927,5918,383,13052,0,11,14,1998,1000,-456,-44,0,1971,1001,-453,-45
05-JAN-2019,28,39026,38177,40129,38786,35411,920,5918,310,13052,0,6,9,1998,1000,-456,-41,0,1971,1000,-453,-44
05-JAN-2019,29,38983,38134,40094,38744,35393,915,5918,229,13052,0,6,6,1997,934,-456,-49,0,1971,934,-453,-52
05-JAN-2019,30,38954,38166,40080,38776,35400,909,5918,134,13052,0,9,9,1997,932,-456,-61,0,1971,934,-453,-62
05-JAN-2019,31,39154,38392,40296,39003,35551,911,5918,49,13052,0,7,8,1997,998,-456,-79,0,1971,1000,-453,-79
05-JAN-2019,32,39671,39047,40781,39658,36044,912,5918,5,13052,0,6,10,1996,1000,-456,-48,0,1970,1001,-454,-50
05-JAN-2019,33,40876,40272,42085,40894,37053,917,5918,1,13052,0,11,9,1996,1001,-456,-142,0,1971,1001,-453,-148
05-JAN-2019,34,42398,41657,43752,42264,38438,922,5918,0,13052,0,4,7,1997,1000,-456,-294,0,1971,1001,-453,-298
05-JAN-2019,35,42994,42189,44365,42798,38977,916,5918,0,13052,0,6,9,1997,1055,-456,-309,0,1971,1059,-454,-302
05-JAN-2019,36,42862,42104,44250,42715,38896,909,5918,0,13052,0,7,8,1997,1053,-456,-325,0,1971,1059,-453,-324
05-JAN-2019,37,42420,41603,43834,42214,38513,907,5918,0,13052,0,8,11,1997,1058,-456,-350,0,1971,1060,-453,-345
05-JAN-2019,38,41665,40821,42973,41432,37822,904,5918,0,13052,0,13,9,1997,1057,-456,-239,0,1971,1059,-454,-234
05-JAN-2019,39,40591,39750,41958,40366,36910,911,5918,0,13052,0,13,17,1997,1058,-456,-298,0,1970,1060,-454,-296
05-JAN-2019,40,39145,38364,40471,38981,35611,918,5918,0,13052,0,10,12,1996,1058,-456,-260,0,1971,1059,-453,-256
05-JAN-2019,41,38040,37358,39295,37964,34573,924,5918,0,13052,0,7,5,1996,1059,-456,-192,0,1971,1060,-454,-186
05-JAN-2019,42,36417,35801,37633,36416,33110,929,5918,0,13052,0,11,14,1996,1058,-456,-149,0,1971,1059,-453,-143
05-JAN-2019,43,35284,34605,36367,35214,32077,928,5918,0,13052,0,10,3,1895,1003,-453,-20,0,1867,1001,-449,-17
05-JAN-2019,44,33764,33116,34821,33725,30713,926,5918,0,13052,0,10,9,1905,1000,-381,-66,0,1866,1001,-379,-72
05-JAN-2019,45,32188,31550,33463,32158,29237,919,5918,0,13052,0,9,5,1000,963,-448,-218,0,961,964,-449,-222
05-JAN-2019,46,31003,30329,32320,30944,28069,911,5918,0,13052,0,12,14,943,961,-455,-250,0,966,964,-453,-245
05-JAN-2019,47,29387,28639,30780,29250,26564,889,5918,0,13052,0,11,11,1977,999,-455,-327,0,1964,1000,-454,-330
05-JAN-2019,48,28342,27525,29880,28134,25616,867,5918,0,13052,0,8,9,1996,1000,-455,-475,0,1971,1001,-453,-476
06-JAN-2019,1,27967,27242,29502,27848,25332,852,5918,0,13052,0,14,6,1995,1001,-455,-466,0,1971,1001,-453,-456
06-JAN-2019,2,28191,27499,29720,28116,25636,836,5918,0,13052,0,20,16,1996,1001,-455,-454,0,1963,1001,-454,-454
06-JAN-2019,3,27434,26861,29247,27664,24962,821,5918,0,13052,0,234,241,1995,1000,-455,-524,0,1971,1001,-453,-521
06-JAN-2019,4,26520,25950,28541,26985,24123,806,5918,0,13052,0,466,473,1995,1000,-455,-500,0,1971,1000,-454,-490
06-JAN-2019,5,25885,25341,28373,27004,23561,815,5918,0,13052,0,1077,1092,1996,1001,-455,-356,0,1971,1001,-453,-347
06-JAN-2019,6,25709,25191,28370,27093,23381,824,5918,0,13052,0,1262,1264,1996,1001,-455,-344,0,1971,1001,-453,-346
06-JAN-2019,7,25369,24852,28448,27000,23010,830,5918,0,13052,0,1535,1534,1996,1000,-455,-489,0,1971,1000,-453,-490
06-JAN-2019,8,24805,24278,28040,26489,22480,836,5918,0,13052,0,1644,1631,1996,1000,-455,-536,0,1970,1001,-453,-530
06-JAN-2019,9,24363,23812,27617,25990,22105,834,5918,0,13052,0,1664,1651,1995,1000,-455,-535,0,1971,1001,-453,-530
06-JAN-2019,10,24146,23587,27492,25921,21875,831,5918,0,13052,0,1755,1734,1996,1001,-455,-536,0,1971,1000,-453,-530
06-JAN-2019,11,24184,23655,27382,25892,21847,812,5918,0,13052,0,1607,1601,1996,1000,-455,-536,0,1971,1001,-453,-530
06-JAN-2019,12,24507,23927,27743,26310,22122,792,5918,0,13052,0,1646,1783,1995,1000,-455,-535,0,1971,1001,-453,-530
06-JAN-2019,13,25222,24630,28367,26974,22786,744,5918,0,13052,0,1605,1745,1996,1000,-455,-485,0,1971,1001,-453,-478
06-JAN-2019,14,25832,25306,28713,27379,23359,696,5918,0,13052,0,1345,1473,1996,994,-455,-481,0,1971,984,-453,-477
06-JAN-2019,15,26811,26397,28742,27605,24226,657,5918,0,13052,0,414,527,1673,394,-443,-474,0,1641,378,-439,-471
06-JAN-2019,16,27588,27152,29036,27916,24931,618,5918,0,13052,0,8,162,1649,364,-359,-481,0,1640,372,-358,-471
06-JAN-2019,17,29032,28772,30420,29539,26225,587,5918,1,13052,0,10,167,1993,900,-444,-334,0,1971,916,-444,-326
06-JAN-2019,18,30518,30291,31855,31059,27618,555,5918,20,13052,0,11,168,1996,929,-415,-311,0,1971,932,-413,-306
06-JAN-2019,19,32286,32063,33546,32832,29304,539,5918,107,13052,0,11,142,1996,1053,-454,-195,0,1971,1059,-453,-189
06-JAN-2019,20,33858,33582,35108,34198,30718,522,5918,247,13052,0,9,11,1996,1058,-454,-187,0,1971,1060,-453,-188
06-JAN-2019,21,35068,34753,36409,35360,31738,509,5918,445,13052,0,4,5,1996,1059,-455,-282,0,1971,1059,-453,-281
06-JAN-2019,22,35708,35396,37051,36005,32290,495,5918,587,13052,0,5,7,1997,1059,-455,-283,0,1970,1060,-453,-281
06-JAN-2019,23,36029,35690,37288,36305,32482,484,5918,752,13052,0,10,14,1997,1059,-399,-250,0,1971,1059,-394,-243
06-JAN-2019,24,36620,36310,37970,36929,32993,472,5918,964,13052,0,10,9,1997,1058,-444,-296,0,1971,1059,-444,-298
06-JAN-2019,25,37075,36809,38522,37418,33382,461,5918,1040,13052,0,5,11,1996,1002,-444,-398,0,1971,1001,-440,-399
06-JAN-2019,26,37235,36939,38734,37547,33503,450,5918,966,13052,0,8,7,1997,1000,-440,-451,0,1971,1000,-440,-448
06-JAN-2019,27,37401,37109,38908,37717,33643,436,5918,860,13052,0,9,5,1996,1000,-435,-463,0,1971,1001,-433,-461
06-JAN-2019,28,37419,37138,38954,37752,33648,421,5918,669,13052,0,10,14,1996,1000,-449,-476,0,1971,1001,-448,-471
06-JAN-2019,29,37678,37393,39131,38009,33914,408,5918,453,13052,0,10,16,1996,999,-455,-388,0,1971,1001,-453,-380
06-JAN-2019,30,37792,37507,39217,38124,34026,395,5918,261,13052,0,10,16,1996,1000,-445,-370,0,1971,1001,-444,-373
06-JAN-2019,31,38406,38138,39969,38752,34571,406,5918,108,13052,0,10,14,1997,1000,-445,-508,0,1971,1001,-441,-507
06-JAN-2019,32,39281,39034,40790,39650,35406,417,5918,14,13052,0,12,16,1998,999,-362,-535,0,1971,1001,-360,-530
06-JAN-2019,33,40669,40436,42251,41048,36575,431,5918,0,13052,0,14,12,1998,999,-432,-536,0,1971,1001,-429,-530
06-JAN-2019,34,42077,41761,43570,42368,37811,444,5918,0,13052,0,9,12,1998,1000,-349,-535,0,1971,1001,-346,-530
06-JAN-2019,35,42580,42186,44157,42790,38275,453,5918,0,13052,0,6,4,1998,1056,-436,-535,0,1971,1059,-436,-530
06-JAN-2019,36,42259,41842,43853,42449,38010,461,5918,0,13052,0,4,7,1998,1058,-455,-535,0,1971,1059,-453,-530
06-JAN-2019,37,41899,41497,43493,42105,37786,489,5918,0,13052,0,3,3,1998,1059,-455,-536,0,1971,1059,-453,-530
06-JAN-2019,38,41473,41054,43065,41660,37433,517,5918,0,13052,0,2,3,1998,1057,-455,-535,0,1971,1060,-453,-530
06-JAN-2019,39,40299,39850,41843,40458,36392,556,5918,0,13052,0,12,7,1998,1058,-446,-486,0,1971,1059,-443,-479
06-JAN-2019,40,38906,38464,40407,39081,35142,594,5918,0,13052,0,11,15,1997,1059,-430,-460,0,1971,1060,-428,-452
06-JAN-2019,41,37752,37263,39135,37878,34088,648,5918,0,13052,0,12,13,1998,1059,-455,-316,0,1971,1060,-453,-307
06-JAN-2019,42,36365,35836,37664,36451,32917,701,5918,0,13052,0,10,13,1999,1058,-432,-257,0,1971,1059,-426,-249
06-JAN-2019,43,34673,34009,35710,34627,31397,762,5918,0,13052,0,10,15,1998,1002,-309,-118,0,1971,1001,-304,-112
06-JAN-2019,44,32845,32077,33986,32695,29794,823,5918,0,13052,0,11,18,1998,1000,-359,-171,0,1971,1001,-358,-175
06-JAN-2019,45,31151,30315,32383,30929,28340,885,5918,0,13052,0,9,12,1998,1001,-301,-322,0,1971,1001,-298,-325
06-JAN-2019,46,29218,28316,30540,28936,26609,947,5918,0,13052,0,7,20,1998,1001,-310,-405,0,1971,1001,-309,-401
06-JAN-2019,47,27301,26476,28501,27298,24901,1030,5918,0,13052,0,16,184,1998,1001,-247,-337,0,1971,1001,-239,-327
06-JAN-2019,48,26150,25364,27415,26417,23891,1112,5918,0,13052,0,332,495,1998,1001,-147,-186,0,1971,1001,-141,-177
07-JAN-2019,1,25897,25053,27529,26781,23763,1188,5918,0,13052,0,962,1133,1998,1000,-35,-35,0,1971,1000,-29,-30
07-JAN-2019,2,26184,25326,28006,27301,24189,1263,5918,0,13052,0,1222,1375,1998,1001,67,0,0,1971,1001,72,6
07-JAN-2019,3,25975,25003,28242,27436,24050,1311,5918,0,13052,0,1667,1814,1998,999,93,12,0,1971,1001,92,14
07-JAN-2019,4,25381,24357,27675,26792,23528,1358,5918,0,13052,0,1694,1835,1998,1001,93,13,0,1971,1001,92,17
07-JAN-2019,5,24719,23714,27103,26245,23001,1410,5918,0,13052,0,1784,1931,1999,1000,93,110,0,1971,1000,92,113
07-JAN-2019,6,24492,23468,26898,26020,22790,1462,5918,0,13052,0,1806,1952,1998,1000,93,88,0,1971,1001,92,94
07-JAN-2019,7,24088,23002,26497,25558,22370,1500,5918,0,13052,0,1809,1956,1998,1037,67,228,0,1971,1038,67,232
07-JAN-2019,8,23450,22291,25832,24817,21840,1537,5918,0,13052,0,1782,1926,1998,1036,92,287,0,1970,1031,91,290
07-JAN-2019,9,23124,21946,25503,24467,21635,1599,5918,0,13052,0,1779,1955,1175,632,67,432,0,1121,619,67,435
07-JAN-2019,10,23177,22020,25538,24515,21740,1661,5918,0,13052,0,1761,2048,1153,612,86,471,0,1122,608,86,467
07-JAN-2019,11,23846,22722,26067,25154,22408,1748,5918,0,13052,0,1497,1785,-124,391,92,504,0,-153,383,92,500
07-JAN-2019,12,25018,23939,26685,25756,23519,1834,5918,0,13052,0,925,1303,-142,381,92,504,0,-151,380,92,500
07-JAN-2019,13,28430,26707,30041,28324,26711,1933,5918,0,13052,0,54,463,-957,324,92,504,0,-971,322,92,500
07-JAN-2019,14,31566,29773,33192,31376,29681,2032,5918,0,13052,0,15,443,-1011,322,76,443,0,-970,320,73,435
07-JAN-2019,15,34918,33061,35570,33678,32773,2123,5918,0,13052,0,14,444,463,227,-38,292,0,490,224,-38,285
07-JAN-2019,16,36833,34866,37444,35477,34520,2214,5918,0,13052,0,11,437,492,224,67,235,0,490,223,73,237
07-JAN-2019,17,38037,35977,38647,36591,35577,2286,5918,2,13052,0,10,252,1003,176,93,311,0,1003,173,92,312
07-JAN-2019,18,38427,36270,39037,36884,35938,2357,5918,38,13052,0,10,14,1017,173,93,331,0,1003,167,92,327
07-JAN-2019,19,39038,36892,39758,37640,36547,2418,5918,98,13052,0,10,14,1016,-110,93,208,0,1002,-117,92,206
07-JAN-2019,20,39269,37111,39995,37857,36765,2479,5918,333,13052,0,8,12,1014,-118,93,159,0,1002,-118,92,156
07-JAN-2019,21,39045,36222,39770,36967,36556,2556,5918,526,13052,0,7,11,1225,-118,59,24,0,1217,-119,58,22
07-JAN-2019,22,39052,36269,39778,37014,36546,2632,5918,642,13052,0,8,7,1249,-118,53,0,0,1220,-115,52,0
07-JAN-2019,23,39026,36180,39651,36791,36559,2685,5918,776,13052,0,8,8,497,298,-17,0,0,476,312,-17,0
07-JAN-2019,24,38870,35958,39495,36568,36411,2737,5918,821,13052,0,6,8,485,332,-19,0,0,476,334,-17,0
07-JAN-2019,25,38978,36065,39625,36674,36501,2757,5918,717,13052,0,5,6,137,578,-42,0,0,127,585,-42,0
07-JAN-2019,26,38938,35980,39597,36589,36491,2777,5918,601,13052,0,6,6,148,590,-53,0,0,126,591,-49,0
07-JAN-2019,27,38970,36068,40605,37745,36452,2788,5918,484,13052,0,6,10,-1029,786,67,0,0,-1044,793,72,0
07-JAN-2019,28,38903,36017,40574,37699,36309,2798,5918,381,13052,0,12,15,-1059,799,76,0,0,-1043,799,73,0
07-JAN-2019,29,38924,36098,40558,37731,36346,2704,5918,264,13052,0,11,15,-1005,897,-18,0,0,-993,901,-19,0
07-JAN-2019,30,38607,35942,40318,37569,36047,2610,5918,170,13052,0,8,9,-1011,902,-92,23,0,-994,899,-95,27
07-JAN-2019,31,38784,36077,40251,37309,36186,2564,5918,62,13052,0,7,11,-624,682,-236,0,0,-611,673,-239,0
07-JAN-2019,32,39700,37148,41086,38382,37117,2517,5918,7,13052,0,6,12,-497,671,-283,0,0,-444,665,-285,0
07-JAN-2019,33,41215,39559,42314,40177,38457,2516,5918,0,13052,0,15,15,1630,324,-418,-66,0,1663,313,-421,-74
07-JAN-2019,34,42653,40998,43894,41618,39685,2515,5918,0,13052,0,15,21,1999,326,-406,-220,0,1974,340,-402,-224
07-JAN-2019,35,43007,41342,44444,41956,39963,2489,5918,0,13052,0,15,21,1999,1025,-451,-371,0,1973,1043,-451,-374
07-JAN-2019,36,42771,41057,44345,41673,39728,2462,5918,0,13052,0,11,16,1999,1058,-454,-509,0,1974,1059,-453,-508
07-JAN-2019,37,42288,40559,43890,41174,39359,2450,5918,0,13052,0,10,12,1652,1058,-456,-536,0,1617,1060,-453,-530
07-JAN-2019,38,41585,39815,43161,40431,38697,2437,5918,0,13052,0,10,16,1632,1057,-456,-510,0,1618,1059,-453,-501
07-JAN-2019,39,40610,38745,42057,39361,37816,2448,5918,0,13052,0,10,16,1945,1059,-456,-381,0,1925,1060,-453,-372
07-JAN-2019,40,39338,37374,40769,37991,36584,2459,5918,0,13052,0,10,14,1951,1058,-456,-365,0,1925,1060,-453,-364
07-JAN-2019,41,37956,35972,39437,36588,35218,2474,5918,0,13052,0,9,12,1951,1058,-456,-416,0,1925,1060,-453,-415
07-JAN-2019,42,36231,34230,37715,34845,33688,2489,5918,0,13052,0,10,11,1956,1058,-456,-418,0,1925,1060,-453,-409
07-JAN-2019,43,34165,32175,35498,32781,31763,2489,5918,0,13052,0,7,5,1578,1002,-456,-270,0,1548,1001,-453,-260
07-JAN-2019,44,32129,30203,33383,30815,29986,2489,5918,0,13052,0,10,9,1583,1001,-456,-188,0,1548,1000,-453,-185
07-JAN-2019,45,29946,27982,31235,28596,27963,2474,5918,0,13052,0,10,14,623,934,-456,-223,0,591,934,-453,-225
07-JAN-2019,46,28035,26009,29383,26631,26067,2459,5918,0,13052,0,15,23,584,931,-456,-277,0,593,931,-453,-276
07-JAN-2019,47,26068,24030,27444,24646,24172,2485,5918,0,13052,0,18,170,1482,765,-387,-371,0,1483,760,-378,-374
07-JAN-2019,48,24859,22924,26288,23535,23064,2511,5918,0,13052,0,15,164,1505,759,-373,-441,0,1482,757,-377,-434
08-JAN-2019,1,24585,22717,26016,23344,22852,2522,5918,0,13052,0,78,237,1405,713,-451,-302,0,1385,710,-447,-293
08-JAN-2019,2,25066,23241,26342,23862,23354,2532,5918,0,13052,0,33,172,1403,710,-360,-283,0,1385,710,-354,-281
08-JAN-2019,3,24841,23023,26312,23896,23140,2531,5918,0,13052,0,266,427,1403,711,-385,-220,0,1385,709,-386,-214
08-JAN-2019,4,24193,22344,25802,23307,22615,2530,5918,0,13052,0,365,517,1404,711,-428,-216,0,1385,710,-428,-214
08-JAN-2019,5,23792,21911,25895,23341,22278,2524,5918,0,13052,0,819,1048,1403,710,-455,-229,0,1385,709,-453,-226
08-JAN-2019,6,23569,21713,25764,23217,21993,2517,5918,0,13052,0,914,1207,1404,711,-455,-226,0,1385,710,-453,-226
08-JAN-2019,7,23150,21322,25815,23246,21501,2474,5918,0,13052,0,1290,1591,1404,710,-456,-319,0,1385,709,-453,-317
08-JAN-2019,8,22922,21076,25943,23314,21233,2431,5918,0,13052,0,1647,1941,1404,710,-456,-318,0,1385,709,-453,-317
08-JAN-2019,9,22748,20976,25826,23214,21046,2389,5918,0,13052,0,1652,2046,1404,709,-456,-370,0,1385,709,-453,-368
08-JAN-2019,10,22902,21083,25439,22941,21229,2347,5918,0,13052,0,1208,1602,1404,710,-401,-328,0,1385,709,-392,-319
08-JAN-2019,11,23782,21934,25065,22776,22026,2299,5918,0,13052,0,255,611,1404,702,-251,-177,0,1385,701,-242,-169
08-JAN-2019,12,25095,23297,25854,23914,23237,2250,5918,0,13052,0,18,193,1396,703,-101,-40,0,1385,705,-92,-38
08-JAN-2019,13,28577,26835,29192,27452,26434,2217,5918,0,13052,0,15,45,1889,986,68,54,0,1875,996,74,58
08-JAN-2019,14,31861,30078,32471,30689,29449,2184,5918,0,13052,0,10,9,1905,1000,79,10,0,1875,1001,76,9
08-JAN-2019,15,35811,33956,36568,34569,33003,2137,5918,0,13052,18,8,7,1703,1000,-83,-66,0,1677,1001,-90,-74
08-JAN-2019,16,37452,35548,38526,36162,34352,2090,5918,0,13052,431,12,11,1699,1000,-242,-220,0,1677,1001,-247,-224
08-JAN-2019,17,38116,36308,39494,36925,34841,2063,5918,8,13052,464,15,16,1780,1056,-392,-371,0,1759,1059,-396,-374
08-JAN-2019,18,38270,36412,39840,37034,35005,2035,5918,175,13052,464,15,21,1778,1053,-446,-509,0,1759,1045,-444,-508
08-JAN-2019,19,38721,36848,40321,37459,35482,2013,5918,665,13052,464,9,10,1997,413,-455,-536,0,1973,394,-453,-530
08-JAN-2019,20,38538,36778,40140,37394,35369,1991,5918,1400,13052,310,11,16,2001,369,-455,-536,0,1973,369,-453,-530
08-JAN-2019,21,38316,36563,39919,37178,35053,1998,5918,2180,13052,6,12,15,1801,507,-455,-536,0,1770,510,-453,-530
08-JAN-2019,22,38068,36291,39669,36905,34724,2004,5918,2750,13052,6,10,12,1804,514,-455,-536,0,1770,517,-453,-530
08-JAN-2019,23,37581,35813,39179,36421,34243,2040,5918,3150,13052,2,7,7,1236,845,-455,-536,0,1207,856,-453,-530
08-JAN-2019,24,37182,35469,38780,36081,33792,2076,5918,3380,13052,0,8,9,1220,860,-455,-535,0,1208,861,-453,-530
08-JAN-2019,25,36973,35280,38570,35890,33624,2090,5918,3460,13052,0,6,10,1390,822,-455,-536,0,1375,822,-454,-530
08-JAN-2019,26,36640,34956,38237,35566,33353,2103,5918,3310,13052,0,6,10,1394,820,-455,-536,0,1375,822,-453,-530
08-JAN-2019,27,36794,35085,38391,35694,33558,2065,5918,3000,13052,0,6,9,1233,914,-455,-536,0,1212,918,-454,-530
08-JAN-2019,28,36906,35172,38503,35776,33682,2027,5918,2530,13052,0,6,3,1223,919,-455,-536,0,1212,921,-453,-530
08-JAN-2019,29,37564,35846,39159,36453,34260,1987,5918,1940,13052,0,5,3,1583,919,-455,-535,0,1572,921,-453,-530
08-JAN-2019,30,38043,36365,39639,36971,34708,1946,5918,1260,13052,0,5,5,1606,919,-455,-536,0,1571,919,-453,-530
08-JAN-2019,31,38768,37166,40366,37775,35414,1870,5918,631,13052,0,7,5,891,783,-455,-536,0,857,778,-453,-530
08-JAN-2019,32,40071,38505,41669,39114,36681,1794,5918,181,13052,145,7,6,837,777,-455,-536,0,860,776,-453,-530
08-JAN-2019,33,41938,40377,43549,40994,38264,1775,5918,8,13052,203,20,14,1965,683,-455,-536,0,1954,679,-453,-530
08-JAN-2019,34,44294,42624,45897,43232,40320,1755,5918,0,13052,259,12,6,1998,680,-456,-535,0,1971,684,-453,-530
08-JAN-2019,35,44967,43255,46571,43868,40846,1744,5918,0,13052,273,12,7,1998,1042,-456,-536,0,1971,1053,-453,-530
08-JAN-2019,36,44902,43264,46506,43875,40814,1733,5918,0,13052,219,12,11,1998,1057,-456,-536,0,1971,1059,-453,-530
08-JAN-2019,37,44481,42901,46085,43516,40440,1716,5918,0,13052,38,12,15,1998,1058,-456,-536,0,1971,1060,-453,-530
08-JAN-2019,38,44168,42505,45773,43122,40158,1698,5918,0,13052,0,14,15,1998,1058,-456,-535,0,1971,1060,-453,-530
08-JAN-2019,39,43412,41818,45023,42434,39562,1663,5918,0,13052,0,20,17,1998,1057,-456,-535,0,1971,1060,-453,-530
08-JAN-2019,40,41979,40635,43585,41255,38233,1628,5918,0,13052,0,15,20,1997,1057,-456,-535,0,1970,1059,-453,-530
08-JAN-2019,41,41156,39593,42766,40213,37439,1605,5918,0,13052,0,19,14,1997,1058,-456,-535,0,1971,1060,-453,-530
08-JAN-2019,42,39629,38105,41236,38729,36100,1582,5918,0,13052,0,15,13,1998,1058,-456,-536,0,1971,1059,-453,-530
08-JAN-2019,43,37579,36032,39183,36646,34144,1564,5918,0,13052,0,12,13,1997,1002,-456,-536,0,1971,1001,-453,-530
08-JAN-2019,44,35258,33836,36860,34450,31966,1546,5918,0,13052,0,11,13,1998,1000,-456,-535,0,1971,1001,-453,-530
08-JAN-2019,45,33311,31951,34912,32568,30128,1527,5918,0,13052,0,10,9,1795,1000,-456,-535,0,1764,1001,-453,-530
08-JAN-2019,46,31217,29912,32833,30540,28116,1508,5918,0,13052,0,25,21,1785,1001,-456,-535,0,1764,1000,-454,-530
08-JAN-2019,47,29200,27997,31201,29036,26267,1433,5918,0,13052,0,409,428,1896,952,-456,-536,0,1873,952,-454,-530
08-JAN-2019,48,27967,26782,30260,28111,25155,1357,5918,0,13052,0,723,728,1898,950,-434,-536,0,1873,951,-431,-530
09-JAN-2019,1,27551,26382,29832,27675,24811,1342,5918,0,13052,0,689,678,1898,950,-456,-536,0,1868,952,-453,-530
09-JAN-2019,2,27988,26884,30203,28133,25276,1327,5918,0,13052,0,648,647,1897,951,-432,-535,0,1873,952,-429,-530
09-JAN-2019,3,27630,26479,29953,27822,24948,1303,5918,0,13052,0,732,743,1898,950,-455,-536,0,1873,952,-453,-530
09-JAN-2019,4,27016,25844,29363,27326,24358,1279,5918,0,13052,0,756,906,1897,951,-455,-536,0,1873,951,-453,-530
09-JAN-2019,5,26493,25329,29381,27340,23880,1281,5918,0,13052,0,1299,1473,1897,950,-454,-535,0,1873,952,-452,-530
09-JAN-2019,6,26541,25398,29358,27572,23862,1283,5918,0,13052,0,1246,1518,1897,950,-435,-536,0,1873,952,-432,-530
09-JAN-2019,7,26074,24880,29098,27430,23405,1232,5918,0,13052,0,1440,1950,1897,950,-449,-535,0,1873,951,-447,-530
09-JAN-2019,8,25603,24461,28632,27018,22968,1181,5918,0,13052,0,1453,1956,1897,950,-440,-536,0,1873,952,-437,-530
09-JAN-2019,9,25448,24441,28703,27222,22834,1147,5918,0,13052,0,1672,2181,1897,951,-448,-535,0,1873,952,-446,-530
09-JAN-2019,10,25731,24829,28949,27607,23080,1113,5918,0,13052,0,1680,2178,1898,951,-442,-496,0,1873,951,-440,-487
09-JAN-2019,11,26625,25761,29456,28240,23922,1085,5918,0,13052,0,1434,1797,1898,951,-440,-357,0,1873,952,-434,-349
09-JAN-2019,12,28149,27321,30085,29013,25319,1057,5918,0,13052,0,754,1110,1899,950,-311,-271,0,1873,952,-303,-261
09-JAN-2019,13,31523,30751,32449,31544,28424,1025,5918,0,13052,0,48,194,1849,998,-160,-118,0,1823,1000,-153,-111
09-JAN-2019,14,34964,34159,35835,34923,31599,993,5918,0,13052,0,8,166,1857,1000,-168,-95,0,1822,1000,-172,-101
09-JAN-2019,15,38971,37900,40144,38509,35216,980,5918,0,13052,113,8,16,1215,906,-318,-247,0,1185,904,-322,-251
09-JAN-2019,16,41042,39721,42490,40334,37086,966,5918,0,13052,242,9,9,1198,902,-442,-397,0,1185,903,-443,-401
09-JAN-2019,17,42029,40850,43544,41464,37941,958,5918,16,13052,250,9,12,1339,980,-455,-451,0,1322,985,-453,-446
09-JAN-2019,18,42038,41068,43573,41683,37983,950,5918,266,13052,84,12,11,1319,981,-454,-469,0,1323,977,-453,-468
09-JAN-2019,19,42601,41542,44203,42156,38490,945,5918,709,13052,14,12,12,1995,549,-455,-535,0,1971,536,-453,-530
