,Gas (corrected)
2020-04-14 10:00:00,0.7442980498074435
2020-04-14 10:30:00,0.6906958833947231
2020-04-14 11:00:00,0.6566206868763582
2020-04-14 11:30:00,0.6294446609402242
2020-04-14 12:00:00,0.6685912921454706
2020-04-14 12:30:00,0.5999495062365531
2020-04-14 13:00:00,0.5596003280704471
2020-04-14 13:30:00,0.5180231364222158
2020-04-14 14:00:00,0.4952003658474464
2020-04-14 14:30:00,0.4720391448527333
2020-04-14 15:00:00,0.5274797115869179
2020-04-14 15:30:00,0.5641228254683055
2020-04-14 16:00:00,0.7799440904334451
2020-04-14 16:30:00,0.9289754703455808
2020-04-14 17:00:00,1.055546927917748
2020-04-14 17:30:00,1.0448607207581118
2020-04-14 18:00:00,1.1382702394041257
2020-04-14 18:30:00,1.1330039844726425
2020-04-14 19:00:00,1.180345826150522
2020-04-14 19:30:00,1.2055708877958498
2020-04-14 20:00:00,1.2275344978105134
2020-04-14 20:30:00,1.1318031561983257
2020-04-14 21:00:00,0.972947553756073
2020-04-14 21:30:00,0.8059215711218304
2020-04-14 22:00:00,0.6327134033116818
2020-04-14 22:30:00,0.4590005136378414
2020-04-14 23:00:00,0.34194868230691067
2020-04-14 23:30:00,0.2648656436378355
2020-04-15 00:00:00,0.2329447876687207
2020-04-15 00:30:00,0.20705924425132594
2020-04-15 01:00:00,0.1963389598315617
2020-04-15 01:30:00,0.19313116069017727
2020-04-15 02:00:00,0.19415634226647194
2020-04-15 02:30:00,0.1966275139806922
2020-04-15 03:00:00,0.20995548836086925
2020-04-15 03:30:00,0.2268093813031456
2020-04-15 04:00:00,0.26472275782629356
2020-04-15 04:30:00,0.3229007698137703
2020-04-15 05:00:00,0.4952467064529534
2020-04-15 05:30:00,0.7323829731599204
2020-04-15 06:00:00,1.143399663226146
2020-04-15 06:30:00,1.420536277023959
2020-04-15 07:00:00,1.4601177186055165
2020-04-15 07:30:00,1.3261983955680632
2020-04-15 08:00:00,1.1448632492025075
2020-04-15 08:30:00,0.929474679312622
2020-04-15 09:00:00,0.774201761225019
2020-04-15 09:30:00,0.6704857775061254
2020-04-15 10:00:00,0.5996801191023303
2020-04-15 10:30:00,0.5440086509562532
2020-04-15 11:00:00,0.5070332091336325
2020-04-15 11:30:00,0.48548211545931225
2020-04-15 12:00:00,0.5163689999500425
2020-04-15 12:30:00,0.45477381541966455
2020-04-15 13:00:00,0.4113156797872055
2020-04-15 13:30:00,0.37262441048965983
2020-04-15 14:00:00,0.3545248759593497
2020-04-15 14:30:00,0.3393896050499273
2020-04-15 15:00:00,0.38212914650283225
2020-04-15 15:30:00,0.41190487763904565
2020-04-15 16:00:00,0.5909093283028771
2020-04-15 16:30:00,0.7262877418719408
2020-04-15 17:00:00,0.8208243571190176
2020-04-15 17:30:00,0.7987587996515404
2020-04-15 18:00:00,0.8752652271557375
2020-04-15 18:30:00,0.8589579323598937
2020-04-15 19:00:00,0.8810963952568465
2020-04-15 19:30:00,0.9025518992574065
2020-04-15 20:00:00,0.9358702635528535
2020-04-15 20:30:00,0.8676171533583494
2020-04-15 21:00:00,0.7486881651000222
2020-04-15 21:30:00,0.6081604491547391
2020-04-15 22:00:00,0.4801834261236871
2020-04-15 22:30:00,0.34892217883691995
2020-04-15 23:00:00,0.2568469940944286
2020-04-15 23:30:00,0.20097755842804751
2020-04-16 00:00:00,0.1743962539765649
2020-04-16 00:30:00,0.1523173200372894
2020-04-16 01:00:00,0.14091006579602391
2020-04-16 01:30:00,0.13748122936967988
2020-04-16 02:00:00,0.13974154658948607
2020-04-16 02:30:00,0.14179019343757565
2020-04-16 03:00:00,0.1516393313578663
2020-04-16 03:30:00,0.16714428856735278
2020-04-16 04:00:00,0.19895280213215144
2020-04-16 04:30:00,0.24844158658436147
2020-04-16 05:00:00,0.39737657739865373
2020-04-16 05:30:00,0.599093541177231
2020-04-16 06:00:00,0.9584519583927935
2020-04-16 06:30:00,1.1903825851968806
2020-04-16 07:00:00,1.2008092608818313
2020-04-16 07:30:00,1.0712370781816776
2020-04-16 08:00:00,0.921875010716424
2020-04-16 08:30:00,0.7500268884933744
2020-04-16 09:00:00,0.633687103931298
2020-04-16 09:30:00,0.5509586272539753
2020-04-16 10:00:00,0.4976179637592722
2020-04-16 10:30:00,0.4607725245141301
2020-04-16 11:00:00,0.4460759860178898
2020-04-16 11:30:00,0.4301141991114232
2020-04-16 12:00:00,0.47013748509207454
2020-04-16 12:30:00,0.4270261463367206
2020-04-16 13:00:00,0.3961849812770303
2020-04-16 13:30:00,0.3666086398531225
2020-04-16 14:00:00,0.3487953389816556
2020-04-16 14:30:00,0.33547639076641167
2020-04-16 15:00:00,0.3768547435686802
2020-04-16 15:30:00,0.4095315994308308
2020-04-16 16:00:00,0.5822707123083462
2020-04-16 16:30:00,0.70314874876923
2020-04-16 17:00:00,0.8025445809367755
2020-04-16 17:30:00,0.8024884212096324
2020-04-16 18:00:00,0.8898853102947086
2020-04-16 18:30:00,0.8818615312031887
2020-04-16 19:00:00,0.9008601209409242
2020-04-16 19:30:00,0.8721749751339909
2020-04-16 20:00:00,0.9273460656212942
2020-04-16 20:30:00,0.7793155464045963
2020-04-16 21:00:00,0.6769337272582936
2020-04-16 21:30:00,0.5673535409889113
2020-04-16 22:00:00,0.448493108872659
2020-04-16 22:30:00,0.332164513400214
2020-04-16 23:00:00,0.24802632322703233
2020-04-16 23:30:00,0.1960111243209947
2020-04-17 00:00:00,0.16458441698716583
2020-04-17 00:30:00,0.14100381148182062
2020-04-17 01:00:00,0.13152676445854256
2020-04-17 01:30:00,0.12645069765242245
2020-04-17 02:00:00,0.12385014917321827
2020-04-17 02:30:00,0.12569254603692862
2020-04-17 03:00:00,0.13238292481191363
2020-04-17 03:30:00,0.14086235586885593
2020-04-17 04:00:00,0.16704567717055738
2020-04-17 04:30:00,0.20861429220191538
2020-04-17 05:00:00,0.3429513820343679
2020-04-17 05:30:00,0.51817490589593
2020-04-17 06:00:00,0.8290416345324535
2020-04-17 06:30:00,1.0309637880903366
2020-04-17 07:00:00,1.0571804211079714
2020-04-17 07:30:00,0.9767510664696188
2020-04-17 08:00:00,0.8980742689015856
2020-04-17 08:30:00,0.7740682362105866
2020-04-17 09:00:00,0.691972580341063
2020-04-17 09:30:00,0.6381358866551566
2020-04-17 10:00:00,0.6079168522703592
2020-04-17 10:30:00,0.5793117336357838
2020-04-17 11:00:00,0.571100375407046
2020-04-17 11:30:00,0.5731259177792156
2020-04-17 12:00:00,0.6191467191261076
2020-04-17 12:30:00,0.5897269213524671
2020-04-17 13:00:00,0.5742073121114729
2020-04-17 13:30:00,0.5402809410846264
2020-04-17 14:00:00,0.530232953732101
2020-04-17 14:30:00,0.5321011951251644
2020-04-17 15:00:00,0.5903613242801069
2020-04-17 15:30:00,0.6413171278188284
2020-04-17 16:00:00,0.8639220123469276
2020-04-17 16:30:00,1.031884462129361
2020-04-17 17:00:00,1.163485265104419
2020-04-17 17:30:00,1.178088413178742
2020-04-17 18:00:00,1.2611182475317924
2020-04-17 18:30:00,1.244007816896417
2020-04-17 19:00:00,1.2564492693341764
2020-04-17 19:30:00,1.2263487052385698
2020-04-17 20:00:00,1.2046221609400671
2020-04-17 20:30:00,1.106523722987256
2020-04-17 21:00:00,0.9603962596199254
2020-04-17 21:30:00,0.8148270809896746
2020-04-17 22:00:00,0.6379369776145318
2020-04-17 22:30:00,0.47889328097287487
2020-04-17 23:00:00,0.3605893055078605
2020-04-17 23:30:00,0.2901220222274698
2020-04-18 00:00:00,0.2371063291156624
2020-04-18 00:30:00,0.20898197398891097
2020-04-18 01:00:00,0.19677760224633484
2020-04-18 01:30:00,0.18905048939381255
2020-04-18 02:00:00,0.18353015820941834
2020-04-18 02:30:00,0.1830564366068216
2020-04-18 03:00:00,0.19073019753095682
2020-04-18 03:30:00,0.19764165093391728
2020-04-18 04:00:00,0.22155792495758841
2020-04-18 04:30:00,0.26055370253247845
2020-04-18 05:00:00,0.3683578972399907
2020-04-18 05:30:00,0.5137763456840884
2020-04-18 06:00:00,0.8383731190650996
2020-04-18 06:30:00,1.09436058510405
2020-04-18 07:00:00,1.3128093662898341
2020-04-18 07:30:00,1.3106111538499425
2020-04-18 08:00:00,1.2949469552886068
2020-04-18 08:30:00,1.195421855550929
2020-04-18 09:00:00,1.1246596397388995
2020-04-18 09:30:00,1.0743882150564366
2020-04-18 10:00:00,1.034745911111177
2020-04-18 10:30:00,1.0106782795078328
2020-04-18 11:00:00,1.0115873051232886
2020-04-18 11:30:00,1.012096859525085
2020-04-18 12:00:00,1.0565275802841951
2020-04-18 12:30:00,1.0051647425243593
2020-04-18 13:00:00,0.9854603228341613
2020-04-18 13:30:00,0.9440096710775818
2020-04-18 14:00:00,0.9193947003218994
2020-04-18 14:30:00,0.8939199119839888
2020-04-18 15:00:00,0.9331012286772273
2020-04-18 15:30:00,0.9515598016704894
2020-04-18 16:00:00,1.1706220736262973
2020-04-18 16:30:00,1.2735295255170345
2020-04-18 17:00:00,1.3952668822017755
2020-04-18 17:30:00,1.3649592759224907
2020-04-18 18:00:00,1.4326931864893617
2020-04-18 18:30:00,1.3956601017113623
2020-04-18 19:00:00,1.3741679591550282
2020-04-18 19:30:00,1.3153850043181703
2020-04-18 20:00:00,1.2750420123783206
2020-04-18 20:30:00,1.1472038744198703
2020-04-18 21:00:00,1.0024363863005363
2020-04-18 21:30:00,0.8570130562544949
2020-04-18 22:00:00,0.6779647104336236
2020-04-18 22:30:00,0.522585791608831
2020-04-18 23:00:00,0.3922764332136579
2020-04-18 23:30:00,0.31311563603262443
2020-04-19 00:00:00,0.2714455891236459
2020-04-19 00:30:00,0.23425593894524505
2020-04-19 01:00:00,0.21972934422756754
2020-04-19 01:30:00,0.20765669160538103
2020-04-19 02:00:00,0.20377570201863748
2020-04-19 02:30:00,0.2036942329174871
2020-04-19 03:00:00,0.20987355454220638
2020-04-19 03:30:00,0.22053172646217928
2020-04-19 04:00:00,0.24631121469105136
2020-04-19 04:30:00,0.279982695241642
2020-04-19 05:00:00,0.3969684810616071
2020-04-19 05:30:00,0.5455744096592744
2020-04-19 06:00:00,0.881773152535928
2020-04-19 06:30:00,1.1346892858837543
2020-04-19 07:00:00,1.3308348832108634
2020-04-19 07:30:00,1.2815283329862577
2020-04-19 08:00:00,1.2144444777610293
2020-04-19 08:30:00,1.0334514922628253
2020-04-19 09:00:00,0.9064089208013856
2020-04-19 09:30:00,0.8003789101099468
2020-04-19 10:00:00,0.7238526667734168
2020-04-19 10:30:00,0.6595980990214811
2020-04-19 11:00:00,0.6212483863450261
2020-04-19 11:30:00,0.5906800121512412
2020-04-19 12:00:00,0.6289538380058631
2020-04-19 12:30:00,0.5616465430134489
2020-04-19 13:00:00,0.5259838621747824
2020-04-19 13:30:00,0.48283211906604884
2020-04-19 14:00:00,0.45914942830658756
2020-04-19 14:30:00,0.43560648744074215
2020-04-19 15:00:00,0.4701034552317076
2020-04-19 15:30:00,0.5043190177283013
2020-04-19 16:00:00,0.7293826676257597
2020-04-19 16:30:00,0.8233982271413752
2020-04-19 17:00:00,0.939512753267542
2020-04-19 17:30:00,0.9119266311326789
2020-04-19 18:00:00,1.0036375274006668
2020-04-19 18:30:00,0.9887950463862618
2020-04-19 19:00:00,1.024065135588962
2020-04-19 19:30:00,1.0398738992738417
2020-04-19 20:00:00,1.0796545779383981
2020-04-19 20:30:00,1.0180473328392077
2020-04-19 21:00:00,0.8824071765369317
2020-04-19 21:30:00,0.729708226227724
2020-04-19 22:00:00,0.5712471520439155
2020-04-19 22:30:00,0.4294219092387952
2020-04-19 23:00:00,0.31141194425461216
2020-04-19 23:30:00,0.24666619323719893
2020-04-20 00:00:00,0.2187105027324287
2020-04-20 00:30:00,0.19405801928209968
2020-04-20 01:00:00,0.1867520106041962
2020-04-20 01:30:00,0.18072795771250644
2020-04-20 02:00:00,0.17890532423247266
2020-04-20 02:30:00,0.18053118619769112
2020-04-20 03:00:00,0.19480427324454153
2020-04-20 03:30:00,0.20704972230300173
2020-04-20 04:00:00,0.24386212577613584
2020-04-20 04:30:00,0.30078556420333546
2020-04-20 05:00:00,0.46644215501023384
2020-04-20 05:30:00,0.6916978906187192
2020-04-20 06:00:00,1.0894247309644307
2020-04-20 06:30:00,1.33206801062587
2020-04-20 07:00:00,1.3515675438611137
2020-04-20 07:30:00,1.2166803074380592
2020-04-20 08:00:00,1.0671842579215414
2020-04-20 08:30:00,0.8810381577741863
2020-04-20 09:00:00,0.7335528503326006
2020-04-20 09:30:00,0.6386062498413124
2020-04-20 10:00:00,0.5743265025172135
2020-04-20 10:30:00,0.5226459519475517
2020-04-20 11:00:00,0.4877740900532793
2020-04-20 11:30:00,0.47912506109160635
2020-04-20 12:00:00,0.5172192926408848
2020-04-20 12:30:00,0.47479367369682096
2020-04-20 13:00:00,0.4444313123423065
2020-04-20 13:30:00,0.40791124470904394
2020-04-20 14:00:00,0.39680292716337007
2020-04-20 14:30:00,0.38881961299175694
2020-04-20 15:00:00,0.43152984562237606
2020-04-20 15:30:00,0.4724339924038775
2020-04-20 16:00:00,0.6646804685425286
2020-04-20 16:30:00,0.8126121078336839
2020-04-20 17:00:00,0.9266983315939729
2020-04-20 17:30:00,0.9337038860712842
2020-04-20 18:00:00,1.0338125477449396
2020-04-20 18:30:00,1.0397826996132467
2020-04-20 19:00:00,1.0699166492295518
2020-04-20 19:30:00,1.0955582945297713
2020-04-20 20:00:00,1.1463039329506348
2020-04-20 20:30:00,1.081907200326431
2020-04-20 21:00:00,0.9332036099362957
2020-04-20 21:30:00,0.7600015414373908
2020-04-20 22:00:00,0.5992719362732413
2020-04-20 22:30:00,0.4333471926234613
2020-04-20 23:00:00,0.32271635209231614
2020-04-20 23:30:00,0.25292500707428595
2020-04-21 00:00:00,0.21870523244324003
2020-04-21 00:30:00,0.18942683205089816
2020-04-21 01:00:00,0.17726253954163154
2020-04-21 01:30:00,0.17092192583935611
2020-04-21 02:00:00,0.16954700552790286
2020-04-21 02:30:00,0.17457471137002797
2020-04-21 03:00:00,0.18591722488742105
2020-04-21 03:30:00,0.19179090403433144
2020-04-21 04:00:00,0.22717968465429958
2020-04-21 04:30:00,0.2823836912772985
2020-04-21 05:00:00,0.44791464074343035
2020-04-21 05:30:00,0.6685560979937932
2020-04-21 06:00:00,1.0469792901350405
2020-04-21 06:30:00,1.2776430012858502
2020-04-21 07:00:00,1.2921314646453252
2020-04-21 07:30:00,1.1473364445091596
2020-04-21 08:00:00,0.9989500296442335
2020-04-21 08:30:00,0.8157287024158115
2020-04-21 09:00:00,0.6785912539101133
2020-04-21 09:30:00,0.5847076885026868
2020-04-21 10:00:00,0.5252877897110939
2020-04-21 10:30:00,0.4760711533964032
2020-04-21 11:00:00,0.4541529405812397
2020-04-21 11:30:00,0.4466690886750898
2020-04-21 12:00:00,0.48902695743589614
2020-04-21 12:30:00,0.4343660596955901
2020-04-21 13:00:00,0.4067164366613487
2020-04-21 13:30:00,0.3728899207475859
2020-04-21 14:00:00,0.36198617140197303
2020-04-21 14:30:00,0.3450309647834731
2020-04-21 15:00:00,0.38629321377586257
2020-04-21 15:30:00,0.4223857681642488
2020-04-21 16:00:00,0.6015439377307616
2020-04-21 16:30:00,0.729751138780925
2020-04-21 17:00:00,0.8398280902444709
2020-04-21 17:30:00,0.8431166310995064
2020-04-21 18:00:00,0.9357726667277098
2020-04-21 18:30:00,0.933231674844673
2020-04-21 19:00:00,0.961029404379981
2020-04-21 19:30:00,0.9493019315015907
2020-04-21 20:00:00,0.9859381312911831
2020-04-21 20:30:00,0.9295119065526257
2020-04-21 21:00:00,0.8170170666632717
2020-04-21 21:30:00,0.6616540677084963
2020-04-21 22:00:00,0.5214575568153434
2020-04-21 22:30:00,0.3842684676862647
2020-04-21 23:00:00,0.2892195066391921
2020-04-21 23:30:00,0.2240954356063554
2020-04-22 00:00:00,0.19200178605737828
2020-04-22 00:30:00,0.1696360933860144
2020-04-22 01:00:00,0.1598030138916901
2020-04-22 01:30:00,0.15070143328647256
2020-04-22 02:00:00,0.1508358665467907
2020-04-22 02:30:00,0.1516121007095914
2020-04-22 03:00:00,0.16376025902621838
2020-04-22 03:30:00,0.1741484194200286
2020-04-22 04:00:00,0.20827915022341795
2020-04-22 04:30:00,0.26074597281343875
2020-04-22 05:00:00,0.4124807145587842
2020-04-22 05:30:00,0.6197883903984778
2020-04-22 06:00:00,0.971229028975995
2020-04-22 06:30:00,1.190800154973607
2020-04-22 07:00:00,1.1929956676978326
2020-04-22 07:30:00,1.0708628971876342
2020-04-22 08:00:00,0.9271377184298429
2020-04-22 08:30:00,0.7523891931226631
2020-04-22 09:00:00,0.6290371506929021
2020-04-22 09:30:00,0.5457422108550581
2020-04-22 10:00:00,0.4806281953883866
2020-04-22 10:30:00,0.42899467613703146
2020-04-22 11:00:00,0.4078714513599652
2020-04-22 11:30:00,0.39357665944409914
2020-04-22 12:00:00,0.43552781033050086
2020-04-22 12:30:00,0.38636415702505417
2020-04-22 13:00:00,0.36434009511402426
2020-04-22 13:30:00,0.331131838052151
2020-04-22 14:00:00,0.31605148475446077
2020-04-22 14:30:00,0.30420227416067663
2020-04-22 15:00:00,0.3426942172798555
2020-04-22 15:30:00,0.37175804144285085
2020-04-22 16:00:00,0.5300248154403012
2020-04-22 16:30:00,0.6411707937555262
2020-04-22 17:00:00,0.7430061506166862
2020-04-22 17:30:00,0.7431642872614065
2020-04-22 18:00:00,0.8346830467061833
2020-04-22 18:30:00,0.8298013873580437
2020-04-22 19:00:00,0.8444960578023787
2020-04-22 19:30:00,0.828064100917964
2020-04-22 20:00:00,0.8508949947901
2020-04-22 20:30:00,0.7814582891926862
2020-04-22 21:00:00,0.68276968286998
2020-04-22 21:30:00,0.5550761403660142
2020-04-22 22:00:00,0.4458123918867769
2020-04-22 22:30:00,0.3263530072019451
2020-04-22 23:00:00,0.2439583472668837
2020-04-22 23:30:00,0.19223654315414415
2020-04-23 00:00:00,0.16558391616024626
2020-04-23 00:30:00,0.144249778914001
2020-04-23 01:00:00,0.13454453730541788
2020-04-23 01:30:00,0.12845010559027598
2020-04-23 02:00:00,0.12950021795823494
2020-04-23 02:30:00,0.1268526774086157
2020-04-23 03:00:00,0.13494544469102154
2020-04-23 03:30:00,0.14598810814924618
2020-04-23 04:00:00,0.17925076146419563
2020-04-23 04:30:00,0.22343703352909564
2020-04-23 05:00:00,0.3601027983247436
2020-04-23 05:30:00,0.5380934562255568
2020-04-23 06:00:00,0.8635141562569618
2020-04-23 06:30:00,1.0548683176984812
2020-04-23 07:00:00,1.0760148199695254
2020-04-23 07:30:00,0.9765623600831413
2020-04-23 08:00:00,0.8714282000861157
2020-04-23 08:30:00,0.7352129555995606
2020-04-23 09:00:00,0.6195781619475798
2020-04-23 09:30:00,0.5367272258373785
2020-04-23 10:00:00,0.477414362915456
2020-04-23 10:30:00,0.43105659228473436
2020-04-23 11:00:00,0.4092068364103379
2020-04-23 11:30:00,0.39271586565590033
2020-04-23 12:00:00,0.42655631375423797
2020-04-23 12:30:00,0.3824387356529382
2020-04-23 13:00:00,0.3578431640974918
2020-04-23 13:30:00,0.3284426184043759
2020-04-23 14:00:00,0.3104794648197984
2020-04-23 14:30:00,0.299147707472317
2020-04-23 15:00:00,0.3324610869059832
2020-04-23 15:30:00,0.3604659129882231
2020-04-23 16:00:00,0.5157604384781393
2020-04-23 16:30:00,0.6258707583633364
2020-04-23 17:00:00,0.7189540934459872
2020-04-23 17:30:00,0.725296234766902
2020-04-23 18:00:00,0.8098675162162456
2020-04-23 18:30:00,0.8087592582745217
2020-04-23 19:00:00,0.8087046789245286
2020-04-23 19:30:00,0.7621503122503915
2020-04-23 20:00:00,0.7894062282729648
2020-04-23 20:30:00,0.6858218656767423
2020-04-23 21:00:00,0.5972653007861931
2020-04-23 21:30:00,0.4951585973482472
2020-04-23 22:00:00,0.4005401195912069
2020-04-23 22:30:00,0.29710014187135747
2020-04-23 23:00:00,0.225775941689033
2020-04-23 23:30:00,0.1781440601092988
2020-04-24 00:00:00,0.146771315381036
2020-04-24 00:30:00,0.12829857220933985
2020-04-24 01:00:00,0.11777986283135906
2020-04-24 01:30:00,0.11643286012563679
2020-04-24 02:00:00,0.11624407696078215
2020-04-24 02:30:00,0.11950962160255779
2020-04-24 03:00:00,0.13332864533746103
2020-04-24 03:30:00,0.14135101615790893
2020-04-24 04:00:00,0.16653801512188898
2020-04-24 04:30:00,0.19684808733153125
2020-04-24 05:00:00,0.3161779268803637
2020-04-24 05:30:00,0.47373497373079426
2020-04-24 06:00:00,0.7613981532710674
2020-04-24 06:30:00,0.9450521257952204
2020-04-24 07:00:00,0.948196447816231
2020-04-24 07:30:00,0.8600166971647306
2020-04-24 08:00:00,0.7739675471091573
2020-04-24 08:30:00,0.639149458048673
2020-04-24 09:00:00,0.5440101464280469
2020-04-24 09:30:00,0.4783865955073469
2020-04-24 10:00:00,0.4413853980174411
2020-04-24 10:30:00,0.4011488336249282
2020-04-24 11:00:00,0.3815503238278855
2020-04-24 11:30:00,0.3660778435336309
2020-04-24 12:00:00,0.40572725611028015
2020-04-24 12:30:00,0.36140384267501147
2020-04-24 13:00:00,0.34018375451430904
2020-04-24 13:30:00,0.3141586810977558
2020-04-24 14:00:00,0.2953511622149086
2020-04-24 14:30:00,0.2815844326383987
2020-04-24 15:00:00,0.30684409834524184
2020-04-24 15:30:00,0.3292667015380071
2020-04-24 16:00:00,0.4714345946362008
2020-04-24 16:30:00,0.5636746191241652
2020-04-24 17:00:00,0.6535758195150573
2020-04-24 17:30:00,0.648026541840392
2020-04-24 18:00:00,0.7239523538254706
2020-04-24 18:30:00,0.7167767936334744
2020-04-24 19:00:00,0.7367343304450523
2020-04-24 19:30:00,0.7115789944718395
2020-04-24 20:00:00,0.7241820064431213
2020-04-24 20:30:00,0.6545879720154694
2020-04-24 21:00:00,0.5834852509179036
2020-04-24 21:30:00,0.4761150534474031
2020-04-24 22:00:00,0.3882308310123658
2020-04-24 22:30:00,0.29554460253425735
2020-04-24 23:00:00,0.22417349528258051
2020-04-24 23:30:00,0.18069049010030944
2020-04-25 00:00:00,0.1479826875993194
2020-04-25 00:30:00,0.13122296821155166
2020-04-25 01:00:00,0.122081293533967
2020-04-25 01:30:00,0.11398905657555194
2020-04-25 02:00:00,0.11430460175197593
2020-04-25 02:30:00,0.11672150587171774
2020-04-25 03:00:00,0.1322106072196309
2020-04-25 03:30:00,0.14034311664254992
2020-04-25 04:00:00,0.14889577649060295
2020-04-25 04:30:00,0.16387764908104185
2020-04-25 05:00:00,0.2394036196715767
2020-04-25 05:30:00,0.348403482235511
2020-04-25 06:00:00,0.5793839571721523
2020-04-25 06:30:00,0.7528574968862901
2020-04-25 07:00:00,0.886009167026468
2020-04-25 07:30:00,0.8667770222731264
2020-04-25 08:00:00,0.8525064916693478
2020-04-25 08:30:00,0.7925420461128913
2020-04-25 09:00:00,0.757225461331822
2020-04-25 09:30:00,0.7123852781266666
2020-04-25 10:00:00,0.6767305239845691
2020-04-25 10:30:00,0.633259806845094
2020-04-25 11:00:00,0.5860215612081348
2020-04-25 11:30:00,0.5500780933432367
2020-04-25 12:00:00,0.5685242271984594
2020-04-25 12:30:00,0.49457739839788784
2020-04-25 13:00:00,0.4545005617897747
2020-04-25 13:30:00,0.4114496916666106
2020-04-25 14:00:00,0.3851815569784233
2020-04-25 14:30:00,0.3620724643922217
2020-04-25 15:00:00,0.37784271446960327
2020-04-25 15:30:00,0.3921344938046536
2020-04-25 16:00:00,0.5628386897096893
2020-04-25 16:30:00,0.6387824643637899
2020-04-25 17:00:00,0.7464228733532186
2020-04-25 17:30:00,0.724781156860036
2020-04-25 18:00:00,0.796252361819894
2020-04-25 18:30:00,0.7850448545390947
2020-04-25 19:00:00,0.7978398271252475
2020-04-25 19:30:00,0.7888648929902963
2020-04-25 20:00:00,0.7907572923838797
2020-04-25 20:30:00,0.7316432882151666
2020-04-25 21:00:00,0.6553630891424395
2020-04-25 21:30:00,0.541416644945691
2020-04-25 22:00:00,0.43682623000733634
2020-04-25 22:30:00,0.3341901541608536
2020-04-25 23:00:00,0.25533132783923024
2020-04-25 23:30:00,0.20363139280127063
2020-04-26 00:00:00,0.1712116496242246
2020-04-26 00:30:00,0.14755375419281877
2020-04-26 01:00:00,0.13676981744053565
2020-04-26 01:30:00,0.130511476665796
2020-04-26 02:00:00,0.13057152775862024
2020-04-26 02:30:00,0.136756469301434
2020-04-26 03:00:00,0.14854636590544373
2020-04-26 03:30:00,0.15628939461456742
2020-04-26 04:00:00,0.1672390626238767
2020-04-26 04:30:00,0.18824751132282558
2020-04-26 05:00:00,0.27136241773756226
2020-04-26 05:30:00,0.38615069781875877
2020-04-26 06:00:00,0.6333706087107656
2020-04-26 06:30:00,0.8111275078864826
2020-04-26 07:00:00,0.9100405841419059
2020-04-26 07:30:00,0.8414660055102446
2020-04-26 08:00:00,0.7835529034905305
2020-04-26 08:30:00,0.6841709026556353
2020-04-26 09:00:00,0.6368326955635963
2020-04-26 09:30:00,0.581172363847117
2020-04-26 10:00:00,0.5416747128296471
2020-04-26 10:30:00,0.5179799226590804
2020-04-26 11:00:00,0.49952583557693875
2020-04-26 11:30:00,0.4879433787886658
2020-04-26 12:00:00,0.5322849752517839
2020-04-26 12:30:00,0.480161962529775
2020-04-26 13:00:00,0.4509109809807346
2020-04-26 13:30:00,0.42505936349279605
2020-04-26 14:00:00,0.4204292885800159
2020-04-26 14:30:00,0.4125038491103987
2020-04-26 15:00:00,0.45270692183752254
2020-04-26 15:30:00,0.4911010887193748
2020-04-26 16:00:00,0.6798502788218115
2020-04-26 16:30:00,0.7733744451875495
2020-04-26 17:00:00,0.8838497851581286
2020-04-26 17:30:00,0.8524821553295089
2020-04-26 18:00:00,0.9179769692926938
2020-04-26 18:30:00,0.8780512976130923
2020-04-26 19:00:00,0.8704489680241957
2020-04-26 19:30:00,0.8239258879836593
2020-04-26 20:00:00,0.7859271946722429
2020-04-26 20:30:00,0.6959798325254862
2020-04-26 21:00:00,0.6143638214374703
2020-04-26 21:30:00,0.4972758503175139
2020-04-26 22:00:00,0.399798567702306
2020-04-26 22:30:00,0.2970945671548077
2020-04-26 23:00:00,0.22004990159902063
2020-04-26 23:30:00,0.17511295814322186
2020-04-27 00:00:00,0.14983613585326178
2020-04-27 00:30:00,0.12825651918014871
